Source,Target
D,G
G,D
D,G
G,G
G,C
C,G
G,D
D,G
G,C
C,D
D,G
G,N
N,D
D,G
G,D
D,G
G,D
D,G
G,A
A,D
D,G
G,C
C,G
G,D
D,G
G,C
C,D
D,G
G,D
D,G
G,G
G,N
N,N
N,C
C,A:min
A:min,C
C,A:min
A:min,C
C,E:min/5
E:min/5,Bb
Bb,F
F,G
G,G:aug
G:aug,C
C,E:min/5
E:min/5,Bb
Bb,F
F,G
G,G:aug
G:aug,F
F,G
G,C
C,A:min
A:min,Bb
Bb,G
G,C
C,A:min
A:min,Bb
Bb,G
G,F
F,G
G,C
C,E:min/5
E:min/5,Bb
Bb,F
F,G
G,G:aug
G:aug,C
C,E:min/5
E:min/5,Bb
Bb,F
F,G
G,G:aug
G:aug,F
F,G
G,C
C,A:min
A:min,Bb
Bb,G
G,C
C,A:min
A:min,Bb
Bb,G
G,F
F,G
G,F
F,G
G,C
C,A:min
A:min,C
C,A:min
A:min,C
C,A:min
A:min,C
C,N
N,N
N,G
G,G
G,Bb
Bb,D:7(#9)
D:7(#9),G
G,A:min
A:min,C
C,G
G,A:min
A:min,A:min
A:min,C
C,G
G,B:min
B:min,B:min7
B:min7,D:7
D:7,G
G,C
C,D
D,A:min
A:min,A:min7
A:min7,C:maj7
C:maj7,G
G,A:min7
A:min7,A:min7
A:min7,C:maj7
C:maj7,G:7
G:7,B:min7
B:min7,B:min7
B:min7,D:7
D:7,G
G,C
C,D:7
D:7,E:min
E:min,A
A,B:min
B:min,A
A,E
E,A
A,A
A,D:7
D:7,A:min7
A:min7,C:maj7
C:maj7,G:7
G:7,A:min7
A:min7,A:min7
A:min7,C:maj7
C:maj7,G:7
G:7,B:min7
B:min7,D:7
D:7,G
G,C
C,D:7
D:7,G
G,C
C,G
G,D
D,D:7
D:7,G
G,C
C,D:7
D:7,E:min
E:min,A
A,B:min
B:min,A
A,E
E,A
A,A
A,D
D,A:min7
A:min7,C:maj7
C:maj7,G:7
G:7,A:min7
A:min7,C:maj7
C:maj7,G:7
G:7,B:min7
B:min7,D:7
D:7,G
G,C
C,D:7
D:7,G:7
G:7,C
C,D
D,G
G,Bb
Bb,D:7(#9)
D:7(#9),G
G,N
N,N
N,G
G,G
G,C
C,D
D,G
G,G
G,C
C,G
G,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,G
G,C
C,G
G,C
C,G
G,C
C,D
D,G
G,G
G,C
C,D
D,G
G,G
G,C
C,G
G,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,G
G,C
C,G
G,C
C,G
G,C
C,D
D,G
G,G:7
G:7,C
C,G
G,D
D,G
G,G
G,C
C,D
D,G
G,G
G,C
C,G
G,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,G
G,C
C,G
G,C
C,G
G,C
C,D
D,G
G,G:7
G:7,C
C,G
G,D
D,G
G,G
G,C
C,D
D,G
G,G
G,C
C,G
G,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,G
G,C
C,G
G,C
C,G
G,C
C,D
D,G
G,G:7
G:7,C
C,G
G,N
N,N
N,A
A,F#:min
F#:min,D
D,G:maj6/5
G:maj6/5,D
D,E/5
E/5,D/5
D/5,A
A,F#:min
F#:min,D
D,E
E,A
A,A
A,F#:min
F#:min,D
D,E
E,A
A,E
E,D
D,A
A,D
D,A
A,A
A,F#:min
F#:min,D
D,E
E,A
A,E
E,D
D,A
A,D
D,A
A,A
A,F#:min
F#:min,D
D,E
E,A
A,E
E,D
D,A
A,D
D,A
A,A
A,F#:min
F#:min,D
D,E
E,A
A,E
E,D
D,A
A,D
D,A
A,E
E,D
D,A
A,D
D,A
A,E
E,D
D,A
A,D
D,E
E,A
A,N
N,N
N,F:maj(*3)
F:maj(*3),F:maj(*3)
F:maj(*3),E:min
E:min,A:7
A:7,D:min
D:min,D:min/b7
D:min/b7,Bb:maj7
Bb:maj7,C:7
C:7,F
F,F/7
F/7,D:min
D:min,G
G,Bb
Bb,F
F,F
F,A:sus4/5
A:sus4/5,A
A,D:min
D:min,A:min/b3
A:min/b3,Bb:maj
Bb:maj,C
C,Bb/5
Bb/5,F
F,D:min7
D:min7,G:7
G:7,Bb
Bb,F
F,E:min7(4)
E:min7(4),A
A,D:min
D:min,D:min/b7
D:min/b7,Bb
Bb,Bb/7
Bb/7,G:min
G:min,C
C,F
F,E:min7(4)
E:min7(4),A
A,D:min
D:min,D:min/b7
D:min/b7,Bb
Bb,Bb/7
Bb/7,G:min
G:min,C
C,F
F,F
F,A:sus4/5
A:sus4/5,A
A,D:min
D:min,A:min/b3
A:min/b3,Bb
Bb,C
C,Bb/5
Bb/5,F
F,D:min7
D:min7,G:7
G:7,Bb
Bb,F
F,E:min7(4)
E:min7(4),A
A,D:min
D:min,D:min/b7
D:min/b7,Bb
Bb,Bb/7
Bb/7,G:min
G:min,C
C,F
F,F:7
F:7,E:min7(4)
E:min7(4),A
A,D:min
D:min,D:min/b7
D:min/b7,Bb
Bb,Bb/7
Bb/7,G:min
G:min,C
C,F
F,F
F,E:min7(4)
E:min7(4),A
A,D:min
D:min,D:min/b7
D:min/b7,Bb:maj7
Bb:maj7,C:maj6
C:maj6,Bb:maj7/5
Bb:maj7/5,F
F,F/7
F/7,D:min
D:min,G
G,Bb
Bb,F
F,F/5
F/5,G/3
G/3,Bb
Bb,F
F,N
N,N
N,N
N,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,D
D,A
A,E
E,D
D,A
A,A:maj6
A:maj6,N
N,N
N,D
D,D
D,G
G,D
D,G
G,D
D,G
G,"A:min7(*5,b6)"
"A:min7(*5,b6)",B:min
B:min,G:7
G:7,B:min
B:min,G:7
G:7,B:min
B:min,E:7
E:7,A
A,D
D,G
G,A
A,D
D,G
G,D
D,G
G,D
D,G
G,"A:min7(*5,b6)"
"A:min7(*5,b6)",B:min
B:min,G:7
G:7,B:min
B:min,G:7
G:7,B:min
B:min,E:7
E:7,A
A,D
D,G
G,A:7(#9)
A:7(#9),D
D,G
G,D
D,G
G,D
D,G
G,A:min(*5)
A:min(*5),B:min
B:min,G:7
G:7,B:min
B:min,G:7
G:7,B:min
B:min,E:7
E:7,A
A,D
D,G
G,A
A,D
D,G
G,D
D,G
G,D
D,G
G,"A:min7(*5,b6)"
"A:min7(*5,b6)",B:min
B:min,G:7
G:7,B:min
B:min,G:7
G:7,B:min
B:min,E:7
E:7,A
A,D
D,G
G,A:7(#9)
A:7(#9),D
D,G
G,A:7(#9)
A:7(#9),D
D,G
G,A:7(#9)
A:7(#9),D
D,G
G,A:7(#9)
A:7(#9),D
D,G
G,A:7(#9)
A:7(#9),N
N,N
N,E
E,D
D,E
E,E
E,D
D,E
E,E
E,D
D,E
E,E
E,D
D,E
E,E:min
E:min,A
A,E:min
E:min,F#:min
F#:min,B
B,E
E,D
D,E
E,E
E,D
D,E
E,E
E,D
D,E
E,E
E,D
D,E
E,E:min
E:min,A
A,E:min
E:min,F#:min
F#:min,B
B,E
E,D
D,E
E,E
E,D
D,E
E,E
E,D
D,E
E,N
N,N
N,D
D,A
A,A
A,B
B,D
D,A
A,A
A,B
B,D
D,A
A,A:7
A:7,D
D,D:min
D:min,A
A,A
A,B
B,D
D,A
A,D
D,A
A,A
A,B
B,D
D,A
A,A
A,B
B,D
D,A
A,A:7
A:7,D
D,D:min
D:min,A
A,A
A,B
B,D
D,A
A,D
D,A
A,B:min
B:min,B:hdim7/b3
B:hdim7/b3,D:dim7
D:dim7,A
A,B
B,E:sus4(b7)
E:sus4(b7),E
E,A
A,B
B,D
D,A
A,A
A,B
B,D
D,A
A,A:7
A:7,D
D,D:min
D:min,A
A,A
A,B
B,D
D,A
A,D
D,A
A,B:min
B:min,B:hdim7/b3
B:hdim7/b3,D:dim7
D:dim7,A
A,B
B,E:sus4(b7)
E:sus4(b7),E
E,A
A,B:7
B:7,D
D,A
A,A
A,B:7
B:7,D
D,A
A,A:7
A:7,D
D,D:min
D:min,A
A,A
A,B:7
B:7,D
D,A
A,D
D,A
A,A
A,B:7
B:7,D
D,A
A,N
N,N
N,E
E,B
B,A
A,E
E,A:maj6
A:maj6,A:min
A:min,E
E,E
E,B
B,A
A,E
E,A:maj6
A:maj6,A:min
A:min,E
E,G#:min
G#:min,A
A,G#:min
G#:min,A
A,G#:min
G#:min,A
A,A
A,B
B,E
E,B
B,A
A,E
E,A:maj6
A:maj6,A:min
A:min,E
E,E
E,B
B,A
A,E
E,A:maj6
A:maj6,A:min
A:min,E
E,G#:min
G#:min,A
A,G#:min
G#:min,A
A,G#:min
G#:min,A
A,A
A,B
B,E
E,B
B,A
A,E
E,A:maj6
A:maj6,A:min
A:min,E
E,G#:min
G#:min,A
A,G#:min
G#:min,A
A,G#:min
G#:min,A
A,A
A,B
B,E
E,B
B,A
A,E
E,A:maj6
A:maj6,A:min
A:min,E
E,A:maj6
A:maj6,A:min
A:min,E
E,A:maj6
A:maj6,A:min
A:min,E
E,N
N,N
N,G
G,G
G,G#
G#,A:min
A:min,D:min
D:min,Bb
Bb,C
C,G
G,A:min
A:min,D:min
D:min,Bb
Bb,C
C,G
G,A:min
A:min,C
C,G
G,Eb/5
Eb/5,D
D,G
G,A:min
A:min,D:min
D:min,Bb
Bb,C
C,G
G,A:min
A:min,D:min
D:min,Bb
Bb,C
C,G
G,A:min
A:min,C
C,G
G,Eb/5
Eb/5,D
D,G
G,A:min
A:min,D:min
D:min,Bb
Bb,C
C,G
G,A:min
A:min,D:min
D:min,Bb
Bb,C
C,G
G,A:min
A:min,C
C,G
G,Eb/5
Eb/5,D
D,G
G,C
C,G
G,Eb/5
Eb/5,D
D,C:7
C:7,G
G,Eb/5
Eb/5,D
D,C:7
C:7,G
G,N
N,N
N,G
G,D:7(#9)
D:7(#9),D:7(#9)
D:7(#9),G:7
G:7,D:7(#9)
D:7(#9),A:sus4
A:sus4,A
A,G:sus4
G:sus4,G
G,D:7(#9)
D:7(#9),D
D,C
C,F
F,G
G,D:7(#9)
D:7(#9),G:7
G:7,D:7(#9)
D:7(#9),A:sus4
A:sus4,A
A,G:sus4
G:sus4,G
G,D:7(#9)
D:7(#9),D
D,C
C,F
F,G
G,D:7(#9)
D:7(#9),G:7
G:7,D:7(#9)
D:7(#9),A:sus4
A:sus4,A
A,G:sus4
G:sus4,G
G,D:7(#9)
D:7(#9),D
D,C
C,F
F,G
G,D:7(#9)
D:7(#9),G:7
G:7,D:7(#9)
D:7(#9),A:sus4
A:sus4,A
A,G:sus4
G:sus4,G
G,D:7(#9)
D:7(#9),D
D,C:maj(9)
C:maj(9),F:maj6
F:maj6,G
G,D
D,D:7(#9)
D:7(#9),G:7
G:7,D:7(#9)
D:7(#9),A:sus4
A:sus4,A
A,G:sus4
G:sus4,G
G,D:7(#9)
D:7(#9),D
D,C:maj(9)
C:maj(9),F:maj6
F:maj6,G
G,N
N,N
N,F:min/5
F:min/5,E:aug
E:aug,F:min7
F:min7,F:min6/5
F:min6/5,C#:maj7/3
C#:maj7/3,Bb:min/5
Bb:min/5,C#/3
C#/3,C
C,F
F,Bb:min7
Bb:min7,Eb:maj6
Eb:maj6,B:dim7
B:dim7,C
C,B:dim7
B:dim7,C
C,F
F,Bb:min7
Bb:min7,Eb:maj6
Eb:maj6,B:dim7
B:dim7,C
C,B:dim7
B:dim7,C
C,F:min
F:min,Ab:7
Ab:7,Db
Db,C
C,F:min
F:min,F:min/5
F:min/5,E:aug
E:aug,F:min7
F:min7,F:min6/5
F:min6/5,C#:maj7/3
C#:maj7/3,C
C,F
F,Bb:min7
Bb:min7,Eb:maj6
Eb:maj6,B:dim7
B:dim7,C
C,B:dim7
B:dim7,C
C,F:min
F:min,Ab:7
Ab:7,Db
Db,C
C,F:min
F:min,F:min/5
F:min/5,E:aug
E:aug,F:min7
F:min7,F:min6/5
F:min6/5,C#:maj7/3
C#:maj7/3,C
C,F
F,Bb:min7
Bb:min7,Eb:maj6
Eb:maj6,B:dim7
B:dim7,C
C,B:dim7
B:dim7,C
C,F:min
F:min,Ab:7
Ab:7,Db
Db,C
C,F:min
F:min,F:min/5
F:min/5,E:aug
E:aug,F:min7
F:min7,F:min6/5
F:min6/5,C#:maj7/3
C#:maj7/3,C
C,F
F,Bb:min7
Bb:min7,Eb:maj6
Eb:maj6,B:dim7
B:dim7,C
C,B:dim7
B:dim7,C
C,F:min/5
F:min/5,E:aug
E:aug,F:min7
F:min7,F:min6/5
F:min6/5,C#:maj7/3
C#:maj7/3,C
C,F
F,Bb:min7
Bb:min7,Eb:maj6
Eb:maj6,B:dim7
B:dim7,C
C,B:dim7
B:dim7,C
C,F
F,Bb:min7
Bb:min7,Eb:maj6
Eb:maj6,N
N,N
N,B
B,E
E,B
B,E
E,E
E,A
A,E
E,A
A,B:sus4
B:sus4,B
B,E
E,E
E,A:min
A:min,E
E,A:min
A:min,A:min
A:min,B
B,E
E,B
B,E
E,A
A,E
E,A
A,B:sus4
B:sus4,B
B,E
E,E
E,A:min
A:min,E
E,A:min
A:min,A:min
A:min,B
B,E
E,B
B,E
E,A
A,E
E,A
A,B
B,B:7
B:7,E
E,E
E,A:min
A:min,E
E,A:min
A:min,A:min
A:min,B
B,E
E,B
B,E
E,A
A,E
E,A
A,B:sus4
B:sus4,B
B,E
E,E:7
E:7,E
E,E
E,N
N,N
N,N
N,C:min
C:min,G:7
G:7,C:min
C:min,F:min
F:min,Eb
Eb,G
G,C:min
C:min,G:7
G:7,C:min
C:min,F:min
F:min,C:min
C:min,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,C:min
C:min,G:7
G:7,C:min
C:min,F:min
F:min,Eb
Eb,G
G,C:min
C:min,G:7
G:7,C:min
C:min,F:min
F:min,C:min
C:min,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,F:min
F:min,C
C,F:min
F:min,C
C,F:min
F:min,C
C,F:min
F:min,Ab
Ab,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,C:min
C:min,G:7
G:7,C:min
C:min,F:min
F:min,Eb
Eb,G
G,C:min
C:min,G:7
G:7,C:min
C:min,F:min
F:min,C:min
C:min,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,C:min
C:min,G:7
G:7,C:min
C:min,F:min
F:min,Eb
Eb,G
G,C:min
C:min,G:7
G:7,C:min
C:min,F:min
F:min,C:min
C:min,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,Bb
Bb,Eb
Eb,G:min/5
G:min/5,F:min/5
F:min/5,N
N,N
N,Ab/5
Ab/5,Eb
Eb,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Bb:min
Bb:min,F:min
F:min,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,F:min
F:min,Eb
Eb,F:min
F:min,Bb:min
Bb:min,Ab
Ab,Db
Db,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Bb:min
Bb:min,F:min
F:min,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,F:min
F:min,Eb
Eb,F:min
F:min,Bb:min
Bb:min,Ab
Ab,Db
Db,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Eb:sus4
Eb:sus4,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,F:min
F:min,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,F:min
F:min,Eb
Eb,F:min
F:min,Bb:min
Bb:min,Ab
Ab,Db
Db,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Eb:sus4
Eb:sus4,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,F:min
F:min,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,F:min
F:min,Eb
Eb,F:min
F:min,Bb:min
Bb:min,Ab
Ab,Db
Db,Eb
Eb,Ab
Ab,Db
Db,Bb:min
Bb:min,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,N
N,N
N,A
A,E
E,A
A,E
E,A
A,E
E,F#:min
F#:min,A:7
A:7,D
D,D:min
D:min,A
A,A
A,E
E,F#:min
F#:min,A:7
A:7,D
D,D:min
D:min,A
A,F#:min
F#:min,D
D,G
G,A
A,F#:min
F#:min,B
B,D:min
D:min,A
A,A
A,E
E,A
A,E
E,F#:min
F#:min,A:7
A:7,D
D,D:min
D:min,A
A,A
A,E
E,F#:min
F#:min,A:7
A:7,D
D,D:min
D:min,A
A,F#:min
F#:min,D
D,G
G,A
A,F#:min
F#:min,B
B,D:min
D:min,A
A,A
A,E
E,F#:min
F#:min,A:7
A:7,D
D,D:min
D:min,A
A,A
A,E
E,F#:min
F#:min,A:7
A:7,D
D,D:min
D:min,A
A,F#:min
F#:min,D
D,G
G,A
A,F#:min
F#:min,B
B,D:min
D:min,A
A,A
A,E
E,D:min
D:min,A
A,E
E,A
A,N
N,N
N,F#:min
F#:min,F#:min
F#:min,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#
C#,F#:min
F#:min,F#:min7
F#:min7,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#
C#,F#:min
F#:min,A
A,D:maj7
D:maj7,A
A,D:maj7
D:maj7,A
A,D:maj7
D:maj7,A
A,C#:7
C#:7,F#:min
F#:min,F#:min7
F#:min7,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#:7
C#:7,F#:min
F#:min,F#:min7
F#:min7,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#:7
C#:7,F#:min
F#:min,A
A,D:maj7
D:maj7,A
A,D:maj7
D:maj7,A
A,D:maj7
D:maj7,A
A,C#:7
C#:7,F#:min
F#:min,B:maj(*3)
B:maj(*3),E
E,A
A,F#:min
F#:min,B:maj(*3)
B:maj(*3),E
E,A
A,C#:sus4
C#:sus4,C#
C#,F#:min7
F#:min7,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#
C#,F#:min
F#:min,F#:min
F#:min,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#
C#,F#:min
F#:min,A
A,D:maj7
D:maj7,A
A,D:maj7
D:maj7,A
A,D:maj7
D:maj7,A
A,C#:7
C#:7,F#:min
F#:min,B:maj(*3)
B:maj(*3),E
E,A
A,F#:min
F#:min,B:maj(*3)
B:maj(*3),E
E,A
A,C#:sus4
C#:sus4,C#
C#,F#:min
F#:min,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#:7
C#:7,F#:min
F#:min,F#:min
F#:min,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#
C#,F#:min
F#:min,A
A,D:maj7
D:maj7,A
A,D:maj7
D:maj7,A
A,D:maj7
D:maj7,A
A,C#:7
C#:7,F#:min
F#:min,F#:min
F#:min,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#
C#,F#:min
F#:min,F#:min
F#:min,B/5
B/5,B:min/5
B:min/5,F#:min
F#:min,C#:7
C#:7,F#:min
F#:min,N
N,N
N,A
A,A
A,G:maj/9
G:maj/9,A
A,G:maj/9
G:maj/9,A
A,E:min
E:min,F#
F#,B:min
B:min,E:min
E:min,F#
F#,B:min
B:min,E
E,A
A,G:maj/9
G:maj/9,A
A,A
A,G:maj/9
G:maj/9,A
A,A
A,G:maj/9
G:maj/9,A
A,E:min
E:min,F#
F#,B:min
B:min,E:min
E:min,F#
F#,B:min
B:min,E
E,A
A,G:maj/9
G:maj/9,A
A,A
A,A
A,N
N,N
N,D
D,D
D,B:min
B:min,D
D,B:min
B:min,B:min
B:min,E
E,B:min
B:min,E
E,B:min
B:min,E:min/b3
E:min/b3,F#
F#,B:min
B:min,D
D,D
D,B:min
B:min,D
D,B:min
B:min,B:min
B:min,E
E,B:min
B:min,E
E,B:min
B:min,E:min/b3
E:min/b3,F#
F#,B:min
B:min,D:maj6
D:maj6,G
G,D
D,A
A,D
D,D
D,B:min
B:min,D
D,B:min
B:min,B:min
B:min,E
E,B:min
B:min,E
E,B:min
B:min,E:min/b3
E:min/b3,F#
F#,B:min
B:min,D
D,D
D,B:min
B:min,D
D,B:min
B:min,B:min
B:min,E
E,B:min
B:min,E
E,B:min
B:min,E:min/b3
E:min/b3,F#
F#,B:min
B:min,D
D,N
N,D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,C
C,G:7
G:7,D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,C
C,G:7
G:7,D:7
D:7,C:9
C:9,D:7
D:7,C:9
C:9,D:7
D:7,C
C,G:7
G:7,D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,C
C,G:7
G:7,D:7
D:7,D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,C
C,G:7
G:7,D:7
D:7,F:7
F:7,D:7
D:7,D:7(#9)
D:7(#9),D:7
D:7,N
N,N
N,C
C,E:min
E:min,C
C,E:min
E:min,E:min
E:min,C
C,E:min
E:min,E:min
E:min,E:min/b7
E:min/b7,C
C,E:min
E:min,E:min7
E:min7,E:min6
E:min6,C/3
C/3,E:min
E:min,E:min7
E:min7,E:min6
E:min6,C/3
C/3,E:min
E:min,E:min
E:min,C
C,E:min
E:min,E:min
E:min,C
C,E:min
E:min,E:min7
E:min7,E:min6
E:min6,C/3
C/3,E:min
E:min,E:min7
E:min7,E:min6
E:min6,C/3
C/3,E:min
E:min,C
C,E:min
E:min,C
C,E:min
E:min,E:min
E:min,C
C,E:min
E:min,E:min
E:min,C
C,E:min
E:min,E:min7
E:min7,E:min6
E:min6,C/3
C/3,E:min
E:min,E:min7
E:min7,E:min6
E:min6,C/3
C/3,E:min
E:min,F#:min7
F#:min7,E:min
E:min,N
N,N
N,Eb:min
Eb:min,Ab:min
Ab:min,Gb
Gb,B
B,Gb
Gb,Bb:7
Bb:7,Eb:min
Eb:min,Ab:min
Ab:min,Gb
Gb,B
B,Gb
Gb,B
B,Gb
Gb,Ab:min
Ab:min,Bb:min
Bb:min,Ab:min
Ab:min,B:maj7
B:maj7,Eb:min
Eb:min,Ab:min
Ab:min,Gb
Gb,B
B,Gb
Gb,Bb:7
Bb:7,Eb:min
Eb:min,Ab:min
Ab:min,Gb
Gb,B
B,Gb
Gb,B
B,Gb
Gb,Ab:min
Ab:min,Bb:min7
Bb:min7,Ab:min
Ab:min,B:maj7
B:maj7,Eb:min
Eb:min,Db:min
Db:min,Eb:7
Eb:7,Ab:min
Ab:min,E
E,Eb:7
Eb:7,Ab:min
Ab:min,Gb
Gb,B
B,Gb
Gb,Bb:7
Bb:7,Eb:min
Eb:min,Ab:min
Ab:min,Gb
Gb,B
B,Gb
Gb,B
B,Gb
Gb,Ab:min
Ab:min,Bb:min
Bb:min,Ab:min
Ab:min,B:maj7
B:maj7,Ab:min7
Ab:min7,Eb:min
Eb:min,Db:min
Db:min,Eb:7
Eb:7,Ab:min
Ab:min,E
E,Eb:7
Eb:7,Ab:min
Ab:min,Gb
Gb,B
B,Gb
Gb,Bb:7
Bb:7,Eb:min
Eb:min,Ab:min
Ab:min,Gb
Gb,B
B,Gb
Gb,B
B,Gb
Gb,Ab:min
Ab:min,Bb:min
Bb:min,Ab:min
Ab:min,B:maj7
B:maj7,Ab:min7
Ab:min7,Eb:min
Eb:min,Eb:min
Eb:min,N
N,N
N,N
N,C:min(*b3)
C:min(*b3),C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),Bb
Bb,C:min(*b3)
C:min(*b3),N
N,N
N,G
G,B:min
B:min,Bb
Bb,A:sus4
A:sus4,A:min
A:min,D
D,G
G,A:min7
A:min7,G/3
G/3,C
C,G
G,A:min7
A:min7,G/3
G/3,C
C,F#:min
F#:min,B:7
B:7,F#:min
F#:min,B:7
B:7,E:min
E:min,A:min
A:min,A:min7
A:min7,D:7
D:7,G
G,A:min7
A:min7,G/3
G/3,C
C,G
G,A:min7
A:min7,G/3
G/3,C
C,F#:min
F#:min,B:7
B:7,F#:min
F#:min,B:7
B:7,E:min
E:min,A:min
A:min,A:min7
A:min7,D
D,F
F,Bb
Bb,G:min
G:min,C:min
C:min,D:7
D:7,G:min
G:min,C:min
C:min,D
D,G
G,A:min7
A:min7,G/3
G/3,C
C,G
G,A:min7
A:min7,G/3
G/3,C
C,F#:min
F#:min,B:7
B:7,F#:min
F#:min,B
B,E:min
E:min,A:min
A:min,A:min7
A:min7,D
D,F
F,Bb
Bb,G:min
G:min,C:min
C:min,D:7
D:7,G:min
G:min,C:min
C:min,D:7
D:7,G
G,A:min7
A:min7,G/3
G/3,C
C,G
G,A:min7
A:min7,G/3
G/3,C
C,F#:min
F#:min,B:7
B:7,F#:min
F#:min,B:7
B:7,E:min
E:min,A:min
A:min,A:min7
A:min7,D:7
D:7,D
D,G
G,A:min7
A:min7,G/3
G/3,C
C,G
G,A:min7
A:min7,G/3
G/3,C
C,G
G,N
N,N
N,F#
F#,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,B
B,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,B
B,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,B
B,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,F#
F#,C#
C#,F#
F#,F#
F#,C#
C#,F#
F#,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,B
B,C#
C#,B
B,F#
F#,F#
F#,C#
C#,B
B,F#
F#,C#
C#,C#
